fit_type,fit_order,template_model,catalogs,fitting_quantities,quantity_to_fit,chi_sq,reduced_chi_sq,c2A_22_from_22_220_median_p0,c2A_22_from_22_220_median_p1,c2A_22_from_22_220_median_p2,c2A_22_from_22_220_median_p3,c2A_22_from_22_220_median_p4,c2A_22_from_22_220_median_p5,c2A_22_from_22_220_median_p6,c2A_22_from_22_220_median_p7,c2A_22_from_22_220_median_p8,c2A_22_from_22_220_median_p9,c2A_22_from_22_220_median_p10,c2A_22_from_22_220_median_p11,c2A_22_from_22_220_median_p12,c2A_22_from_22_220_median_p13,c2A_22_from_22_220_median_p14,c2A_22_from_22_220_median_p15,c2A_22_from_22_220_median_p16,c2A_22_from_22_220_median_p17,c2A_22_from_22_220_median_p18,c2A_22_from_22_220_median_p19,c3A_22_from_22_220_median_p0,c3A_22_from_22_220_median_p1,c3A_22_from_22_220_median_p2,c3A_22_from_22_220_median_p3,c3A_22_from_22_220_median_p4,c3A_22_from_22_220_median_p5,c3A_22_from_22_220_median_p6,c3A_22_from_22_220_median_p7,c3A_22_from_22_220_median_p8,c3A_22_from_22_220_median_p9,c3A_22_from_22_220_median_p10,c3A_22_from_22_220_median_p11,c3A_22_from_22_220_median_p12,c3A_22_from_22_220_median_p13,c3A_22_from_22_220_median_p14,c3A_22_from_22_220_median_p15,c3A_22_from_22_220_median_p16,c3A_22_from_22_220_median_p17,c3A_22_from_22_220_median_p18,c3A_22_from_22_220_median_p19,c2p_22_from_22_220_median_p0,c2p_22_from_22_220_median_p1,c2p_22_from_22_220_median_p2,c2p_22_from_22_220_median_p3,c2p_22_from_22_220_median_p4,c2p_22_from_22_220_median_p5,c2p_22_from_22_220_median_p6,c2p_22_from_22_220_median_p7,c2p_22_from_22_220_median_p8,c2p_22_from_22_220_median_p9,c2p_22_from_22_220_median_p10,c2p_22_from_22_220_median_p11,c2p_22_from_22_220_median_p12,c2p_22_from_22_220_median_p13,c2p_22_from_22_220_median_p14,c2p_22_from_22_220_median_p15,c2p_22_from_22_220_median_p16,c2p_22_from_22_220_median_p17,c2p_22_from_22_220_median_p18,c2p_22_from_22_220_median_p19,c3p_22_from_22_220_median_p0,c3p_22_from_22_220_median_p1,c3p_22_from_22_220_median_p2,c3p_22_from_22_220_median_p3,c3p_22_from_22_220_median_p4,c3p_22_from_22_220_median_p5,c3p_22_from_22_220_median_p6,c3p_22_from_22_220_median_p7,c3p_22_from_22_220_median_p8,c3p_22_from_22_220_median_p9,c3p_22_from_22_220_median_p10,c3p_22_from_22_220_median_p11,c3p_22_from_22_220_median_p12,c3p_22_from_22_220_median_p13,c3p_22_from_22_220_median_p14,c3p_22_from_22_220_median_p15,c3p_22_from_22_220_median_p16,c3p_22_from_22_220_median_p17,c3p_22_from_22_220_median_p18,c3p_22_from_22_220_median_p19,c4p_22_from_22_220_median_p0,c4p_22_from_22_220_median_p1,c4p_22_from_22_220_median_p2,c4p_22_from_22_220_median_p3,c4p_22_from_22_220_median_p4,c4p_22_from_22_220_median_p5,c4p_22_from_22_220_median_p6,c4p_22_from_22_220_median_p7,c4p_22_from_22_220_median_p8,c4p_22_from_22_220_median_p9,c4p_22_from_22_220_median_p10,c4p_22_from_22_220_median_p11,c4p_22_from_22_220_median_p12,c4p_22_from_22_220_median_p13,c4p_22_from_22_220_median_p14,c4p_22_from_22_220_median_p15,c4p_22_from_22_220_median_p16,c4p_22_from_22_220_median_p17,c4p_22_from_22_220_median_p18,c4p_22_from_22_220_median_p19
non-spinning,2,polynomial,RIT,Heff_til,c2p_22_from_22_220_median,2857.5664215535007,12.98893827978864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1508310014983042,-0.0020132276322288,0.0070682181667151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,Heff_til,c2p_22_from_22_220_median,2454.9954954416776,11.210025093340994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150010748617512,-0.0136177697919982,0.009443937283218,0.0228882599406913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Heff_til,c2p_22_from_22_220_median,2206.7035330501576,10.030470604773445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1583712513835082,-0.0091410656145412,-0.0067416344308096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til,c2p_22_from_22_220_median,2049.833034032676,9.446235179874082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1564386252308314,-0.0079688405988063,-0.0050121539141766,-0.0019533079951623,0.0013350355787752,0.0093961406961367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til,c2p_22_from_22_220_median,1808.1469863157365,8.488952987397823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1582935201477179,-0.0138310096093106,-0.0136768196131709,-0.0034478019250955,-0.0026499143994095,0.0023884161237646,0.0048810739491135,0.0033159369857986,0.0112562161937857,0.0198938317224068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,Jmrg_til,c2p_22_from_22_220_median,2880.6371138714467,13.034557076341388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1593578361197734,-0.0096255745316942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,Jmrg_til,c2p_22_from_22_220_median,2868.7213158465183,13.0396423447569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1596383362518987,-0.0086356996681183,-0.0027088964015831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,Jmrg_til,c2p_22_from_22_220_median,2737.696584809567,12.50089764753227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1680910533023873,-0.0303663927579832,-0.0107820084761528,0.0284639198106384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Jmrg_til,c2p_22_from_22_220_median,2215.340037386327,10.069727442665124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1673783220965362,-0.0083973452967684,-0.0131530440068891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Jmrg_til,c2p_22_from_22_220_median,1996.701027371916,9.201387222912055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1694249000638314,-0.0069081776193352,-0.0078540900231302,-0.0016652047188165,-0.0038930395674036,-0.0112530864326905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Jmrg_til,c2p_22_from_22_220_median,1904.9567109646805,8.943458736923382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1804515125097421,-0.0123262117513777,-0.0298307862451964,-0.0067793192355309,-0.0038143256789759,-0.0199404086705089,0.005372680717365,0.0058498652928029,0.0038400536895476,0.0235728325716726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Heff_til-b_massless_EOB,c2p_22_from_22_220_median,1948.820625483927,8.898724317278205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1658550160991141,-0.0100486109677417,-0.0071770222153565,-0.0110300769406613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til-b_massless_EOB,c2p_22_from_22_220_median,1819.3399847275384,8.541502275716145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1464284697663781,-0.0038296768075501,0.0186591836520752,0.0248401346045149,-0.002505265151712,-0.0042790218517372,-0.0056518824229415,0.0039016020269356,-0.036390120661091,-0.0129698985726306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til-b_massless_EOB,c2p_22_from_22_220_median,7709.189307989605,37.97630200980101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1852395918266751,0.0611577205135977,-0.1269823502913633,-0.2838542675650251,-0.0309859228505955,0.0055409334223571,-0.0122777087528341,0.0228862441825737,0.2880680920131884,0.3060347062787467,0.0207119572843975,0.0007193361034738,0.0087054742777948,-0.0488938643759993,0.0001071123733229,-0.0660298404521948,0.0012416365777478,0.0147077220608245,-0.1953722878890989,-0.0191102009807025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c2p_22_from_22_220_median,1935.927337568156,8.839850856475596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1606485033706572,-0.0093810196002797,-0.045049956282868,0.0360958588994878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c2p_22_from_22_220_median,1809.9102944545425,8.497231429364048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1622566994339185,-0.0073189748967771,0.1257947366696022,-0.1340949753861985,-0.0022968461669159,-0.0316525919028746,0.0281232586613759,0.0737123313025262,-0.3679262999816103,0.2915870142849641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c2p_22_from_22_220_median,7719.515232310412,38.027168632071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0960273258030078,0.0540401953524641,-0.2765921241294386,0.2372522736211689,-0.0292034506665628,-0.5419791134178772,0.5442869025152777,1.906743785021886,-2.5534027396538006,0.7365085084921797,0.0199030512661757,0.0449363510468834,-0.0384699939315957,-2.386055634291694,5.0122484805172265,-2.705666669697268,0.5270845770258291,-1.7737340516685038,1.0206578527961747,0.2622632576974563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Heff_til-Jmrg_til,c2p_22_from_22_220_median,1945.5719339743296,8.883890109471826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1646775209636179,-0.0098902385747806,-0.0054699184002319,-0.0106056615614779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til-Jmrg_til,c2p_22_from_22_220_median,1812.66589990467,8.51016854415338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1481835723033491,-0.0046898536624945,0.0123859588791234,0.0230660537809093,-0.0024401210527914,-0.0030056793324648,-0.0052359785691499,0.0097976096739729,-0.0329383542899162,-0.0129304435915144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til-Jmrg_til,c2p_22_from_22_220_median,7708.297000338678,37.97190640560925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166329639033927,0.0605380007452655,-0.0648773831020591,-0.2318644700417158,-0.0291184649005084,0.0076533434712144,-0.0321836909736392,-0.0130553747931131,0.1577732090629233,0.2911364908282073,0.0205804269247364,-0.0014612870958471,0.0094101503462607,-0.0500344949979646,0.0265393799319761,-0.0591223329667623,-0.0078125439997198,0.0802231105563013,-0.1890360066629557,-0.016200848696277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,ecc,c3p_22_from_22_220_median,5014.626745790074,22.690618759231103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7914760050079472,-0.996505030892104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,ecc,c3p_22_from_22_220_median,4515.730935188065,20.526049705400293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.137232797313693,-1.2131471570735866,-0.9883938512613948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,ecc,c3p_22_from_22_220_median,4310.320045837327,19.681826693321128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.151835419877665,-1.9237163326964644,-0.9153378394075228,1.0766503828951222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu,c3p_22_from_22_220_median,6675.493923525824,30.20585485758292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72530724846892,0.3333827535735911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu,c3p_22_from_22_220_median,6581.158949376246,29.91435886080112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.923881077900772,0.4996168272703923,-0.4394031479101825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu,c3p_22_from_22_220_median,6504.992873909723,29.70316380780696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0273578696975743,-0.1951097789766855,-0.6163080372014194,0.8327402252738276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-ecc,c3p_22_from_22_220_median,4983.250215488403,22.651137343129104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.704068754838388,0.1455276387009244,-0.9732119401712396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-ecc,c3p_22_from_22_220_median,4471.816031566444,20.60744715007577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.194440387740744,0.2112870282564944,-1.1463245412432197,-0.2642179582864581,-0.0528514013640359,-1.0026866986892788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-ecc,c3p_22_from_22_220_median,4197.823170434963,19.70809000204208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.165539621086852,-0.1108152677162455,-1.8986787262104616,-0.4055872373731869,-0.2971221443419741,-0.7123852182733946,0.5867118850437747,0.3586967476332625,-0.3255050414554823,1.007183141517908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,b_massless_EOB,c3p_22_from_22_220_median,6321.588711528569,28.604473807821577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.480346553757824,0.8321511233493828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,b_massless_EOB,c3p_22_from_22_220_median,6141.694959320132,27.91679526963696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0603171228697232,0.6803173229415986,-1.119968168956735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,b_massless_EOB,c3p_22_from_22_220_median,6114.93375516646,27.922071941399363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8512144622487163,1.2809637567233745,-0.9847670666589028,-0.8022884872338599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-b_massless_EOB,c3p_22_from_22_220_median,6132.2819102105095,27.87400868277504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.252344955874518,0.3520662102081215,0.8478315288402062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-b_massless_EOB,c3p_22_from_22_220_median,5949.170588200293,27.41553266451748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.846894536210648,0.2595751597621707,0.6308642415652123,-0.4118992767412346,0.3232068082180223,-0.5473200701641825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-b_massless_EOB,c3p_22_from_22_220_median,5875.277450821422,27.58346221042921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.773281716611163,0.1011247233635302,0.7245395658783198,-0.5925481453290479,0.2876708073572636,-0.2891463676866266,0.7083338857018376,-0.1396882005956689,-0.7073735131449755,-0.086488580589346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,Heff_til,c3p_22_from_22_220_median,3542.9420849053868,16.031412148893153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65126747305546,-1.2859533298171129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,Heff_til,c3p_22_from_22_220_median,3540.5757480156826,16.093526127344013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6114539038612072,-1.28627472745867,0.0905669975996338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,Heff_til,c3p_22_from_22_220_median,3321.407703965005,15.166245223584498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7188352443305126,-2.1692875764169868,-0.2681220134824744,1.5139847565392446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Heff_til,c3p_22_from_22_220_median,3483.971348101765,15.83623340046257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.767906341651888,-0.2098237821948063,-1.3505576965901716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til,c3p_22_from_22_220_median,3449.579556523241,15.89667998397807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.827200998179914,-0.0922002927919572,-1.3056790879764353,-0.2794593403864305,-0.0549255099123627,0.1260253780597367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til,c3p_22_from_22_220_median,3207.6855805134387,15.059556716025536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.194637422081553,-0.6496670584677006,-2.018742477973204,-0.4280618505167788,-0.5693300549011308,-1.0613944924919716,0.4993062455353722,0.1229476244654987,0.8559127630503913,1.8139456634681967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,Jmrg_til,c3p_22_from_22_220_median,6760.123372095019,30.588793538891487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78343570678278,0.348621195681961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,Jmrg_til,c3p_22_from_22_220_median,5159.017435690006,23.45007925313639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.706823925798405,0.0732116780149361,-2.502825378117281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,Jmrg_til,c3p_22_from_22_220_median,5138.120687875083,23.461738300799464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5158238335994927,0.6257753114512644,-2.370583952223401,-0.721878272789967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Jmrg_til,c3p_22_from_22_220_median,6559.4604084481,29.815729129309545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.530111829662733,0.3646153990069095,0.4092454857792938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Jmrg_til,c3p_22_from_22_220_median,5121.648911334631,23.60206871582779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.858768441848159,0.0422058927797707,0.1166780787659226,-0.1695023731933126,-0.176062323720176,-2.618580236028901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Jmrg_til,c3p_22_from_22_220_median,4906.3247325759,23.034388415849296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.355462993674215,0.2376951525752928,1.1374896544102129,-0.5883499051208644,-0.2694041845118895,-1.731564911271001,0.6852362149352904,-0.0669985803590225,-1.4235843503179353,-1.3825171455622354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Heff_til-b_massless_EOB,c3p_22_from_22_220_median,3464.22517766004,15.818379806666847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.872628672258893,-0.2373627101373545,-1.408918878460631,-0.1844266925315033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til-b_massless_EOB,c3p_22_from_22_220_median,2435.182066446616,11.432779654678948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.100306195736773,0.6510584172924797,6.289746032159418,11.568244090574767,-0.237251192133999,-0.6648207391225894,-0.1299848650068682,2.0699164538077115,-11.703813014649066,-1.787524096021354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til-b_massless_EOB,c3p_22_from_22_220_median,2670.028939513013,13.152851918783318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75508002655242,-12.142297432754102,-25.05667610080957,-81.09615556237601,-0.654944384665148,5.996332204146139,13.311618025654647,-12.390069779768409,65.45534381991584,51.29860137269728,1.1192561739584483,1.0656378776766973,1.1565942937279352,5.847870011874169,-10.564818016806573,1.0109261041004256,2.291633744237913,14.90843912670494,-46.8697649557005,2.5372594380788147,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c3p_22_from_22_220_median,3401.510879629812,15.532013148994572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87735745688236,-0.1333522605006165,-8.703259975459462,8.961374161339451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c3p_22_from_22_220_median,2655.637149631206,12.467780045216928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6278965739495248,-0.1764942862328763,16.91925132355084,-16.60781385861927,-0.2190257495295652,-5.552067703589523,5.585881065287517,-22.61101868232869,1.4759527733016962,21.53555707042883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Jmrg_til-b_massless_EOB,c3p_22_from_22_220_median,2685.855353862691,13.23081455104774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.198678194292636,-3.387834693133752,-196.8518242164409,181.3240571432292,-0.317074628263632,75.17866440771083,-75.56244591033956,-136.67063386517222,756.7525815103936,-628.306939259721,1.0057852471117184,0.9448803419337494,-0.0167309788684093,136.55251771183364,-356.89974242586885,225.43052751279967,588.4620161055722,-1403.1957968521178,737.0234326872175,95.85560084932187,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,nu-Heff_til-Jmrg_til,c3p_22_from_22_220_median,3462.810943586656,15.811922116834046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.855424147446176,-0.2360303868067549,-1.3812835205523315,-0.1814579231338498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,2,polynomial,RIT,nu-Heff_til-Jmrg_til,c3p_22_from_22_220_median,2424.592967491703,11.383065575078415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.139756644022415,0.4781011753852799,3.4886940331046734,11.20905650056885,-0.2331590954496852,-0.4556846937917284,-0.0862108335995114,3.9717252776903367,-11.216556850223816,-1.725327836320632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
non-spinning,3,polynomial,RIT,nu-Heff_til-Jmrg_til,c3p_22_from_22_220_median,2671.6715826091718,13.160943756695426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.73844443955766,-10.202630297780196,-7.917109111245537,-70.14375979474839,-0.717773968153073,2.3090849386828736,12.170871690554163,-18.963646252433215,39.43194341143764,50.12539663449031,1.1147302360972078,1.0760493964337805,1.1320911772567566,7.398436127724052,-9.656200384946082,0.9263792340308072,-1.3304676973589338,29.657066998521387,-46.383088093578735,2.1358328530442554,,,,,,,,,,,,,,,,,,,,
non-spinning,1,polynomial,RIT,ecc,c4p_22_from_22_220_median,16107.004146117728,72.88237170189016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.327279230782198,-1.3237999075449811,,,,,,,,,,,,,,,,,,
